Gene,Unnamed: 0,Count,Mean,Std,q1,q2,q3,q4,A,B
ybaB,2593,419,0.00135579,0.002318993,0,0,0.00297619,0.026785714,298,121
lipB,2594,417,0.000152027,0.000701413,0,0,0,0.006410256,296,121
group_1207,2595,419,0.000411754,0.001750118,0,0,0,0.015151515,298,121
group_3168,2596,2,0,0,0,0,0,0,0,2
trkA,2597,417,0.011763034,0.087311308,0,0,0,0.913658882,296,121
atpG,2600,417,0.001395684,0.001242513,0,0.001141553,0.002283105,0.00456621,296,121
group_3080,2601,2,0,0,0,0,0,0,2,0
acnM,2602,419,0.000969767,0.012628838,0,0,0,0.186317322,298,121
tatA,2603,419,0.002695114,0.00270347,0,0.004901961,0.004901961,0.009803922,298,121
pyrD,2604,417,0.016678081,0.016916588,0.00093633,0.002808989,0.034644195,0.058988764,296,121
efp,2605,419,0.000781564,0.000884488,0,0,0.001782531,0.001782531,298,121
group_2383,2606,232,0.001212388,0.001458306,0,0,0.002777778,0.008333333,138,94
group_2056,2608,417,3.18E-05,0.000324126,0,0,0,0.003333333,297,120
group_2799,2610,3,0,0,0,0,0,0,3,0
group_84,2611,490,0.013143801,0.017261741,0,0.006666667,0.02,0.086666667,332,158
pkn1,2612,418,0.00755668,0.024459379,0.002645503,0.005291005,0.009259259,0.365079365,297,121
group_598,2613,592,0.391714269,0.328818645,0.001193317,0.42124105,0.520286396,0.937947494,422,170
lysA,2614,418,0.002482858,0.003554152,0.000819001,0.000819001,0.001638002,0.014742015,297,121
group_182,2615,403,0.130318845,0.167662629,0.001508296,0.082956259,0.262443439,0.740573152,289,114
group_257,2616,405,0.054408448,0.126729212,0.002188184,0.028446389,0.037199125,0.975929978,281,124
ilvD,2617,417,0.003621467,0.026938248,0.000537634,0.001075269,0.001612903,0.388172043,296,121
mscS,2618,418,0.003027962,0.005071212,0,0.002355713,0.003533569,0.03180212,297,121
clpA,2619,419,0.006745093,0.010621038,0.00130833,0.005233319,0.008722198,0.097252508,298,121
group_3128,2620,9,0.001863499,0.002083455,0,0.002096436,0.002096436,0.006289308,8,1
group_1192,2621,281,0.012546424,0.010911981,0.002873563,0.010057471,0.022988506,0.033045977,165,116
group_1460,2622,127,0.003198655,0.014368837,0,0,0.002222222,0.135555556,110,17
group_3315,2623,3,0,0,0,0,0,0,3,0
group_996,2625,5,0.248583691,0.347902379,0,0.028612303,0.748211731,0.776824034,1,4
group_217,2626,421,0.028745021,0.130882958,0.00049334,0.00148002,0.00197336,0.984213123,300,121
ynhG,2627,418,0.005721808,0.043893692,0,0.000966184,0.000966184,0.52173913,297,121
group_2016,2628,418,0.001093959,0.001730875,0,0,0.003436426,0.010309278,297,121
group_2631,2629,7,0,0,0,0,0,0,5,2
group_2842,2630,2,0.000472813,0.000472813,0,0.000472813,0.000945626,0.000945626,2,0
rayT_1,2631,417,0.005619014,0.027873807,0.001883239,0.003766478,0.005649718,0.291902072,296,121
gap_2,2632,418,0.000155298,0.000443669,0,0,0,0.0039801,297,121
group_1334,2633,417,0.003990612,0.017229742,0,0.003184713,0.003184713,0.184713376,296,121
ccpA,2637,418,0.005247638,0.055776553,0,0,0,0.926975945,297,121
proC,2638,419,0.010418462,0.024589886,0.001111111,0.004444444,0.008888889,0.138888889,298,121
group_159,2639,18,0.189851126,0.207642945,0.03627451,0.056862745,0.37745098,0.879411765,15,3
group_364,2640,25,0.046287568,0.10242331,0,0.005405405,0.016216216,0.526126126,19,6
group_543,2641,421,0.014064793,0.076635685,0,0.002989537,0.002989537,0.932735426,300,121
group_2742,2642,2,0.001529052,0.001529052,0,0.001529052,0.003058104,0.003058104,2,0
group_2358,2644,8,0.000735294,0.000949261,0,0,0.001960784,0.001960784,6,2
smrA,2645,417,0.003720499,0.012324897,0,0.00330033,0.004950495,0.181518152,296,121
pilE_3,2646,177,0.188138812,0.107453916,0.114672365,0.183760684,0.254273504,0.606837607,136,41
pilE1,2647,2,0,0,0,0,0,0,0,2
ftsB,2648,419,5.10E-05,0.000424321,0,0,0,0.003584229,298,121
group_44,2649,394,0.182054547,0.178479973,0.009803922,0.168627451,0.280392157,0.856862745,274,120
fkpA,2650,417,0.001486837,0.001482172,0,0.001221001,0.002442002,0.015873016,296,121
group_297,2653,310,0.049295507,0.126752265,0.003508772,0.007017544,0.042105263,0.98245614,205,105
group_765,2654,418,0.00870753,0.036330516,0.000687285,0.00137457,0.00137457,0.474226804,297,121
group_142,2655,28,0.152310506,0.128200063,0.022315202,0.173640167,0.20362622,0.50348675,16,12
group_916,2656,18,0.015101196,0.021521451,0,0.007797271,0.015594542,0.085769981,15,3
group_558,2657,417,0.015056404,0.080640318,0,0,0.000737463,0.581120944,296,121
dnaJ_2,2658,417,0.000816182,0.001506983,0,0,0.000891266,0.010695187,296,121
group_1946,2661,325,0.001608427,0.001832204,0,0,0.003663004,0.007326007,234,91
group_3395,2662,2,0,0,0,0,0,0,2,0
group_1735,2663,347,0.000132725,0.000441776,0,0,0,0.003115265,288,59
group_1112,2664,419,0.016272567,0.05511686,0,0.003508772,0.007017544,0.266666667,298,121
group_2230,2667,417,0.001363296,0.001500638,0,0,0.002824859,0.008474576,296,121
ubiD,2668,416,0.003882659,0.009350995,0.000676133,0.001352265,0.002028398,0.050033807,295,121
group_865,2669,417,0.046510527,0.060933411,0,0,0.125874126,0.207459207,296,121
group_1189,2672,281,0.014590658,0.036719353,0.000893655,0.00178731,0.002680965,0.118856122,165,116
aroF,2673,430,0.077280608,0.19094239,0,0,0.002234637,0.920670391,293,137
rbfA,2674,418,0.011776084,0.049851434,0,0.002688172,0.002688172,0.430107527,297,121
group_1646,2675,3,0.010078105,0.007935508,0,0.009070295,0.01814059,0.01814059,2,1
group_1593,2677,9,0.154096206,0.155599435,0,0.00280112,0.31092437,0.31372549,9,0
rpoD,2678,418,0.002960581,0.034417627,0,0.000518403,0.000518403,0.499740798,297,121
cysP,2679,418,0.000551357,0.000471788,0,0.000634921,0.000634921,0.002539683,297,121
codB,2680,417,0.008293087,0.054589414,0.001629992,0.002444988,0.003259984,0.571312143,296,121
group_583,2681,418,0.006272457,0.050626247,0,0,0,0.935897436,297,121
group_199,2682,417,0.035597338,0.067007535,0.002415459,0.004830918,0.094202899,0.751207729,296,121
hemH,2683,419,0.002071081,0.007896088,0,0.000923361,0.001846722,0.069252078,298,121
group_2270,2686,2,0,0,0,0,0,0,1,1
group_2457,2687,7,0,0,0,0,0,0,7,0
group_2782,2688,7,0,0,0,0,0,0,7,0
pilY1_2,2689,259,0.43540731,0.332466216,0.105824947,0.38273864,0.798414151,0.906373894,181,78
rpsI,2690,417,0.001666238,0.001582142,0,0.002544529,0.002544529,0.007633588,296,121
rimP,2691,415,0.001251673,0.001923407,0,0,0.002314815,0.023148148,295,120
group_1875,2692,418,0.000172644,0.000710339,0,0,0,0.006116208,297,121
rplT,2694,419,0.00117528,0.001839242,0,0,0.002777778,0.008333333,298,121
cysJ_1,2697,417,0.02111006,0.08946757,0.001633987,0.00245098,0.003267974,0.647875817,296,121
group_3927,2699,419,0.001378157,0.001544087,0,0,0.00308642,0.00617284,298,121
group_1606,2700,129,0.10264446,0.116620821,0,0.001267427,0.235741445,0.237008872,95,34
group_102,2701,872,0.138972641,0.144229425,0.026845638,0.147651007,0.158836689,0.751677852,688,184
group_956,2702,6,0.247195513,0.21479329,0,0.28125,0.502403846,0.502403846,3,3
group_518,2703,415,0.004905584,0.023681971,0,0.00617284,0.00617284,0.345679012,295,120
group_2882,2704,5,0,0,0,0,0,0,4,1
group_2524,2706,50,9.33E-05,0.000462073,0,0,0,0.002380952,12,38
degU,2708,418,0.00469451,0.035412906,0,0.00152207,0.00152207,0.368340944,297,121
mexA,2709,433,0.075678406,0.186840711,0.000805802,0.001611604,0.004029009,0.961321515,309,124
group_1548,2710,4,0.003623188,0.004677516,0,0,0.009661836,0.009661836,4,0
group_1906,2711,314,0.002854713,0.002697815,0,0.002824859,0.005649718,0.011299435,210,104
group_3000,2713,4,0,0,0,0,0,0,0,4
group_1287,2714,402,0.003053219,0.004531698,0,0.002824859,0.002824859,0.028248588,289,113
group_1152,2715,419,0.001109564,0.015597358,0,0,0,0.229773463,298,121
group_1775,2716,2,0,0,0,0,0,0,1,1
petB,2717,416,0.003733118,0.002790791,0.001481481,0.002962963,0.006666667,0.012592593,295,121
grxC,2718,419,0.003681664,0.003401474,0,0.003875969,0.007751938,0.011627907,298,121
group_3383,2721,2,0,0,0,0,0,0,2,0
group_1104,2722,419,0.038485832,0.052860821,0,0,0.111111111,0.12037037,298,121
hap,2725,441,0.111476292,0.247862621,0.00067904,0.001358081,0.004074242,0.996831145,312,129
mqo,2726,417,0.004917969,0.037447712,0.000681663,0.000681663,0.001363327,0.544648943,296,121
group_281,2729,22,0.159130642,0.135158119,0.009615385,0.213942308,0.230769231,0.419871795,15,7
group_773,2730,419,0.084932829,0.174104523,0,0,0,0.503984064,298,121
group_900,2731,6,0.226399332,0.274615005,0,0.109022556,0.466165414,0.684210526,5,1
lepA,2732,419,0.001513339,0.00863474,0,0.000557414,0.001114827,0.130434783,298,121
group_3125,2734,2,0,0,0,0,0,0,2,0
group_1650,2735,2,0.164855072,0.164855072,0,0.164855072,0.329710145,0.329710145,2,0
tsaD,2736,419,0.000515605,0.00052835,0,0.000938967,0.000938967,0.003755869,298,121
group_3318,2737,2,0,0,0,0,0,0,2,0
group_3971,2738,419,0.00084805,0.001522546,0,0,0,0.00660066,298,121
group_1585,2739,6,0.011953019,0.013225638,0,0.000311818,0.026816339,0.027128157,2,4
xseB,2740,417,0.008349601,0.042364544,0,0,0.003205128,0.28525641,296,121
tam,2741,418,0.001856034,0.003751361,0,0.001277139,0.002554278,0.033205619,297,121
ilvI,2742,417,0.000744621,0.000577808,0.000578704,0.000578704,0.001157407,0.003472222,296,121
upaG,2743,419,0.095082767,0.236985794,0.001529052,0.003058104,0.005351682,0.822629969,298,121
group_2401,2744,51,0.000156288,0.000781594,0,0,0,0.004065041,49,2
group_600,2745,417,0.005876857,0.033468972,0,0.002331002,0.006993007,0.508158508,296,121
nosY,2746,415,0.001786211,0.004130742,0,0.001177856,0.002355713,0.025912839,295,120
coaD,2747,419,0.000874097,0.000982226,0,0,0.001937984,0.003875969,298,121
amiC,2748,417,0.005098992,0.046411206,0.000799361,0.001598721,0.002398082,0.676258993,296,121
pyrI,2749,412,0.000648137,0.001458401,0,0,0,0.006535948,291,121
group_1863,2750,281,0.000777124,0.000947537,0,0,0.001821494,0.005464481,165,116
group_3165,2752,2,0,0,0,0,0,0,0,2
groS,2755,418,0.008129778,0.00696371,0.003436426,0.006872852,0.013745704,0.030927835,297,121
group_1610,2756,6,0.031879981,0.034715088,0,0.002109705,0.069620253,0.071729958,3,3
group_1037,2757,419,0.005960124,0.011377676,0.002597403,0.004329004,0.007792208,0.124675325,298,121
group_640,2758,15,0.131057434,0.126166321,0,0.154589372,0.289855072,0.29468599,15,0
pilE1_1,2759,396,0.003167846,0.043103958,0,0,0,0.611111111,286,110
group_89,2760,40,0.238845405,0.240696704,0.014018692,0.135514019,0.332943925,0.809968847,24,16
group_2266,2761,8,0,0,0,0,0,0,5,3
fabH,2763,418,0.001339635,0.002791777,0,0,0,0.009345794,297,121
rluB,2768,419,0.001134193,0.001995447,0,0,0.001904762,0.018095238,298,121
group_1291,2769,419,0.001762646,0.009260167,0,0,0,0.081481481,298,121
group_1763,2770,402,0.000210162,0.000782772,0,0,0,0.00617284,293,109
tbpB,2771,17,0.002949041,0.005761331,0,0,0,0.014204545,17,0
yhgF,2772,417,0.006297156,0.038331152,0.001759015,0.003078276,0.003957784,0.523746702,296,121
group_114,2773,485,0.241605127,0.310337856,0.002639916,0.03062302,0.309926082,0.995248152,357,128
group_733,2774,417,0.000628754,0.002095327,0,0,0,0.015151515,296,121
group_940,2775,20,0.016478102,0.037541561,0,0,0.01459854,0.131386861,3,17
group_329,2776,418,0.054925731,0.101002803,0.000823723,0.024711697,0.055189456,0.782537068,297,121
group_2532,2778,86,0.000268835,0.001752711,0,0,0,0.011695906,68,18
group_2315,2779,148,0.000747792,0.000771237,0,0,0.00154321,0.00154321,51,97
group_12,2780,273,0.223923095,0.226058633,0.015286624,0.113375796,0.495541401,0.793630573,211,62
group_4110,2781,453,0.007631869,0.007034471,0,0.006410256,0.012820513,0.032051282,338,115
bacA,2782,581,0.429845203,0.355131992,0.002351097,0.289184953,0.853448276,0.982758621,418,163
group_2714,2783,3,0.004273504,0.004777923,0,0,0.009615385,0.009615385,3,0
serC,2784,417,0.021843324,0.028872096,0.003903201,0.017954723,0.032006245,0.191256831,296,121
group_2529,2786,7,0,0,0,0,0,0,7,0
sotB_2,2787,837,0.494032355,0.488436703,0.002808989,0.503745318,0.985018727,0.993445693,596,241
potA_2,2788,419,0.000825331,0.000724331,0,0.000888889,0.001777778,0.003555556,298,121
group_515,2789,328,0.002559192,0.005019907,0,0.002604167,0.002604167,0.028645833,230,98
mafA1_2,2790,80,0.272386216,0.304966514,0.004149378,0.177385892,0.481327801,0.94813278,41,39
tadA,2791,419,0.002403991,0.012069654,0,0.001383126,0.002766252,0.178423237,298,121
group_1545,2792,12,0.01220937,0.010920111,0,0.009463722,0.021030494,0.031545741,1,11
group_1690,2793,2,0.015957447,0.015957447,0,0.015957447,0.031914894,0.031914894,2,0
group_1778,2796,417,0.00111434,0.001111159,0.000668003,0.000668003,0.001336005,0.008684035,296,121
murD,2797,419,0.000879981,0.000619156,0.000747384,0.000747384,0.001494768,0.003736921,298,121
secE,2798,416,0.000646319,0.001390208,0,0,0,0.007168459,295,121
group_2667,2800,3,0,0,0,0,0,0,3,0
group_2040,2801,351,0,0,0,0,0,0,252,99
dapD,2802,417,0.000558765,0.000843057,0,0,0.001216545,0.00486618,296,121
dnaB,2804,419,0.04021,0.055069049,0.023454158,0.037668799,0.049751244,0.732764748,298,121
hemE,2805,419,0.003059616,0.003959377,0.000938967,0.002816901,0.004694836,0.035680751,298,121
group_828,2806,419,0.002542205,0.019980437,0,0.000848176,0.000848176,0.264631043,298,121
group_241,2807,67,0.024473432,0.02108709,0.004524887,0.030165913,0.036199095,0.082956259,64,3
rplY,2808,419,0.010427803,0.013513294,0,0.003490401,0.020942408,0.047120419,298,121
pezT,2813,109,0.001326638,0.003862968,0,0.00165426,0.00165426,0.029776675,78,31
rpsD,2814,416,0.001474042,0.001352372,0,0.001610306,0.003220612,0.006441224,295,121
tetM,2815,115,0.036709121,0.099941382,0,0.036979167,0.036979167,0.90625,83,32
ispA,2816,417,0.000316326,0.000558565,0,0,0.001114827,0.004459309,296,121
group_980,2817,6,0.195845005,0.304460464,0,0.011554622,0.68487395,0.68697479,6,0
group_201,2818,843,0.49660487,0.473646785,0,0.49270073,0.993917275,0.993917275,606,237
dnaX_1,2819,419,0.001265403,0.00103035,0,0.001022495,0.00204499,0.007157464,298,121
ubiI,2820,418,0.043074878,0.066104833,0,0.000721501,0.145021645,0.147186147,297,121
group_2627,2821,347,0.005274775,0.006973003,0,0,0.014492754,0.014492754,282,65
dus,2823,419,0.039146094,0.133223678,0,0.000995025,0.000995025,0.526368159,298,121
group_1184,2825,281,0.133913898,0.163350187,0,0,0.333333333,0.341563786,165,116
group_1476,2826,2,0.078886311,0.078886311,0,0.078886311,0.157772622,0.157772622,2,0
aroK,2827,419,0.011795037,0.075417297,0,0,0,0.499025341,298,121
group_3303,2828,3,0,0,0,0,0,0,0,3
group_768,2830,418,0.003788648,0.03455448,0,0,0.002688172,0.51344086,297,121
group_555,2831,414,0.044468927,0.038695091,0.008492569,0.063694268,0.072186837,0.269639066,294,120
group_2481,2833,56,0.000117462,0.00034955,0,0,0,0.002259887,37,19
group_2569,2834,7,0,0,0,0,0,0,7,0
ibaG,2835,417,0.000115201,0.000674223,0,0,0,0.008032129,296,121
group_1322,2836,419,0.00760528,0.027713903,0.001064963,0.006389776,0.009584665,0.42172524,298,121
group_1505,2837,2,0.006944444,0.006944444,0,0.006944444,0.013888889,0.013888889,2,0
group_3398,2838,2,0,0,0,0,0,0,2,0
group_3457,2840,2,0.001754386,0.001754386,0,0.001754386,0.003508772,0.003508772,1,1
group_3270,2841,2,0.001333333,0.001333333,0,0.001333333,0.002666667,0.002666667,1,1
cysI_2,2843,412,0.0017859,0.001785188,0,0.003472222,0.003472222,0.010416667,292,120
pheT,2844,419,0.00424139,0.059223655,0,0,0.000423012,0.860829103,298,121
group_3109,2845,2,0,0,0,0,0,0,2,0
xerC_3,2846,3,0.000420875,0.000470553,0,0,0.00094697,0.00094697,0,3
group_1441,2847,24,0.016666667,0.054113962,0,0,0,0.202941176,10,14
rpsS,2848,416,6.87E-05,0.000492878,0,0,0,0.007168459,295,121
rplN,2851,416,0,0,0,0,0,0,295,121
fmt,2852,415,0.129555167,0.28938214,0,0.002157497,0.005393743,0.788565264,295,120
suhB_1,2853,418,0.000859404,0.002383361,0,0,0.001257862,0.017610063,297,121
group_2610,2854,4,0,0,0,0,0,0,1,3
fadD,2855,417,0.001492371,0.001280327,0,0.001795332,0.002393776,0.00598444,296,121
group_411,2858,421,0.019617638,0.08741593,0.001015228,0.003045685,0.009137056,0.950253807,300,121
ygfZ,2859,418,0.007995619,0.066954296,0,0.001153403,0.002306805,0.749711649,297,121
prmB,2860,417,0.000437136,0.004019822,0,0,0,0.059145674,296,121
parB,2862,417,0.000571847,0.000661725,0,0,0.00116144,0.003484321,296,121
ridA,2863,419,0.001135408,0.015359669,0,0,0,0.225641026,298,121
mltG,2867,419,0.00107179,0.003926063,0,0.001003009,0.001003009,0.059177533,298,121
slyX,2868,417,2.13E-05,0.000306691,0,0,0,0.004444444,296,121
group_2291,2870,3,0.001438332,0.001608104,0,0,0.003236246,0.003236246,3,0
nqrE,2873,419,0.000273754,0.001130894,0,0,0,0.006734007,298,121
group_178,2874,418,0.028027641,0.07634287,0.001166861,0.004667445,0.009334889,0.808634772,297,121
yciK,2875,417,0.001154121,0.001065963,0,0.001388889,0.001388889,0.005555556,296,121
group_3986,2876,419,0.000150428,0.000550518,0,0,0,0.004385965,298,121
group_1572,2877,4,0.084090909,0.108560897,0,0,0.224242424,0.224242424,3,1
group_1080,2878,419,0.001097532,0.002064605,0,0,0,0.012820513,298,121
group_1168,2880,417,0.00304281,0.015170478,0,0,0.004115226,0.226337449,296,121
ptsH,2881,416,8.87E-05,0.000568873,0,0,0,0.007407407,295,121
nuoB,2882,417,0.000488829,0.000904858,0,0,0,0.004140787,297,120
group_884,2883,417,0.01065316,0.057397811,0.001071811,0.002143623,0.003215434,0.486602358,296,121
ftsX,2884,417,0.000723322,0.000733801,0,0.001089325,0.001089325,0.004357298,296,121
group_2723,2885,4,0,0,0,0,0,0,0,4
group_2104,2886,364,0.000195637,0.000977427,0,0,0,0.010752688,281,83
group_2339,2887,2,0.005747126,0.005747126,0,0.005747126,0.011494253,0.011494253,1,1
group_2950,2888,3,0,0,0,0,0,0,0,3
sucA,2889,419,0.000414753,0.000419595,0,0.000353482,0.000706964,0.002827854,298,121
minC,2890,416,0.00039496,0.000704828,0,0,0.00140056,0.004201681,295,121
mlaA,2891,833,0.341926146,0.340479222,0,0.511244378,0.682158921,0.724887556,591,242
pilE_10,2892,6,0.013363879,0.021548608,0,0,0.048109966,0.048109966,6,0
group_3149,2893,3,0,0,0,0,0,0,3,0
rmpM,2894,418,0.000430581,0.000964068,0,0,0,0.011157601,297,121
prsA_2,2898,422,0.024808636,0.115541265,0,0,0.001317523,0.845849802,297,125
group_451,2899,68,0.06208523,0.120489277,0,0,0.004210526,0.549473684,53,15
group_276,2900,16,0.154873002,0.19485769,0.008675799,0.058447489,0.199086758,0.657534247,10,6
group_2823,2903,3,0,0,0,0,0,0,3,0
group_2476,2904,208,0.000366033,0.003723882,0,0,0,0.038251366,137,71
group_2838,2906,2,0,0,0,0,0,0,2,0
apbE_2,2907,419,0.000763656,0.000919219,0,0,0.00094697,0.003787879,298,121
group_385,2908,420,0.033363001,0.058452813,0.006410256,0.030769231,0.047435897,0.930769231,299,121
hldE,2909,419,0.001900308,0.001288576,0.001038422,0.002076843,0.003115265,0.007268951,298,121
group_804,2910,398,0.012296764,0.060915826,0.002109705,0.002109705,0.006329114,0.493670886,281,117
group_1854,2912,281,0.000665916,0.001015136,0,0,0.001937984,0.005813953,165,116
pmbA,2913,419,0.012160562,0.072376356,0,0.000750751,0.000750751,0.698948949,298,121
group_3152,2915,2,0,0,0,0,0,0,0,2
group_3906,2916,419,0.00029215,0.000646503,0,0,0,0.00462963,298,121
trpF,2917,419,0.001005008,0.00098754,0,0.001594896,0.001594896,0.004784689,298,121
group_3548,2918,2,0,0,0,0,0,0,0,2
group_1000,2919,4,0.008741259,0.006567266,0.003496503,0.009324009,0.012820513,0.018648019,4,0
group_1627,2920,4,0.005185721,0.00548821,0.001085384,0.001688374,0.012059817,0.012542209,0,4
spuE,2921,418,0.020517871,0.052812815,0.001446132,0.002892263,0.003615329,0.229934924,297,121
group_2505,2924,31,0,0,0,0,0,0,15,16
fdx_1,2925,417,0.001668605,0.0017363,0,0.002923977,0.002923977,0.00877193,296,121
group_977,2926,3,0.250816993,0.276338,0,0.009191176,0.556985294,0.5625,3,0
group_1569,2927,12,0.004981884,0.011731734,0,0,0,0.032608696,4,8
group_3021,2928,2,0,0,0,0,0,0,1,1
group_3606,2929,2,0,0,0,0,0,0,2,0
